,ContractId,VersionId,Subject,PublishedAtUtc,ValueVatExcluded,ValueVatIncluded,SupplierIC,SupplierName,PublisherIC,PricePaid
29798,2290422,2470086,objednávka stravenek 05/2017,2017-07-03 14:31:08,,525811,61860476,Sodexo Pass Česká republika a.s.,46744991,525811.0
29799,5818651,6268387,Nákup stravenek,2018-07-27 11:25:44,,241276,61860476,Sodexo Pass Česká republika a.s.,72496991,241276.0
29800,3048810,3284886,Dodávka stravenek SODEXO,2017-09-29 07:50:08,55000.0,55895,61860476,Sodexo Pass Česká republika a.s.,47654236,55000.0
29801,1848478,2009290,Předmětem objednávky je nákup stravenek.,2017-05-24 07:16:03,,85575,61860476,Sodexo Pass Česká republika a.s.,61986038,85575.0
29802,5414515,5829083,objednávka stravenek pro zaměstnance,2018-06-12 07:35:39,593981.0,594497,61860476,Sodexo Pass Česká republika a.s.,72496991,593981.0
29804,5375595,5787035,Nákup stravenek,2018-06-07 09:55:30,,803986,61860476,Sodexo Pass Česká republika a.s.,72496991,803986.0
29805,2305410,2486130,Objednávka stravenek na červenec 2017,2017-07-04 15:05:17,96170.0,96170,61860476,Sodexo Pass Česká republika a.s.,71185216,96170.0
29806,2374518,2559130,Objednávka stravenek SODEXO srpen 2017,2017-07-13 14:57:27,110990.0,,61860476,Sodexo Pass Česká republika a.s.,68081715,110990.0
29807,5248055,5651831,objednávka - stravenky červen 2018,2018-05-25 09:52:42,160000.0,161936,61860476,Sodexo Pass Česká republika a.s.,248801,160000.0
29808,1362182,1472586,Objednávka stravenek 03/2017 Olomouc,2017-03-15 11:46:28,449047.0,449502,61860476,Sodexo Pass Česká republika a.s.,72496991,449047.0
29810,2846330,3064482,kupní smlouva - stravenky,2017-09-05 15:07:52,,603604,61860476,Sodexo Pass Česká republika a.s.,72496991,603604.0
29811,5723087,6164703,"SODEXO 1000ks stravenek á \90\"" Kč""",2018-07-17 13:27:01,,91863,61860476,Sodexo Pass Česká republika a.s.,70886334,91863.0
29812,5367319,5777843,Kupní smlouva - stravenky Vyškov ,2018-06-06 14:18:31,127964.0,128091,61860476,Sodexo Pass Česká republika a.s.,72496991,127964.0
29814,5033791,5425243,Nákup stravenek - kredit květen 2018 obj. č. 0289015329,2018-05-02 14:03:03,579223.0,700860,61860476,Sodexo Pass Česká republika a.s.,845451,579223.0
29815,5171979,5571711,stravenky pro pob. Praha,2018-05-18 09:18:48,,141197,61860476,Sodexo Pass Česká republika a.s.,47114304,141197.0
29816,1590354,1714850,Nákup stravenek,2017-04-13 13:19:07,,75774,61860476,Sodexo Pass Česká republika a.s.,52981,75774.0
29818,1817546,1961262,objednávka stravenek květen 2017,2017-05-17 15:10:03,,124000,61860476,Sodexo Pass Česká republika a.s.,64124584,124000.0
29821,2964230,3192502,Objednávka: 4511016558 stravenky,2017-09-19 14:38:20,76330.0,,61860476,Sodexo Pass Česká republika a.s.,61989592,76330.0
29823,2551078,2746278,Dodávka stravenek 08/2017,2017-08-01 11:01:46,,82240,61860476,Sodexo Pass Česká republika a.s.,25054,82240.0
29825,3266058,3523042,RS_objednávka - Obj.221_2017 - Sodexo Pass Česká republika a.s. - stravenky,2017-10-23 16:21:08,103039.0,103677,61860476,Sodexo Pass Česká republika a.s.,240044,103039.0
29826,715189,1413962,Dílčí plnění nákup stravenek,2017-03-08 13:03:27,,158200,61860476,Sodexo Pass Česká republika a.s.,60162694,158200.0
29828,2591674,2789730,Objednávka stravenek 08/2017 Přerov,2017-08-04 13:18:32,241215.0,241437,61860476,Sodexo Pass Česká republika a.s.,72496991,241215.0
29829,2838514,3055862,Objednávka stravenek za měsíc srpen 2017,2017-09-05 09:04:24,559620.0,559620,61860476,Sodexo Pass Česká republika a.s.,48510190,559620.0
29832,2666070,2868582,objednávka stravenek 07/2017,2017-08-14 15:42:58,,522526,61860476,Sodexo Pass Česká republika a.s.,46744991,522526.0
29833,2229310,2403506,Objednáváme u vás stravenky  1696 ks á 70 Kč,2017-06-29 06:25:21,118720.0,118720,61860476,Sodexo Pass Česká republika a.s.,70960399,118720.0
29834,1262926,1351054,"stravenky 2000 ks á 80,-- Kč",2017-03-01 07:51:49,,162000,61860476,Sodexo Pass Česká republika a.s.,295671,162000.0
29835,2426030,2613582,Kupní smlouva - stravenky Znojmo ,2017-07-19 13:33:01,156317.0,156468,61860476,Sodexo Pass Česká republika a.s.,72496991,156317.0
29841,2282562,2461530,stravenky,2017-07-03 08:21:39,144358.0,144770,61860476,Sodexo Pass Česká republika a.s.,27504247,144358.0
29843,1100809,1171961,objednávka stravenek,2017-02-03 07:31:59,209120.0,209120,61860476,Sodexo Pass Česká republika a.s.,25241,209120.0
29844,5287263,5693051,Objednávka č.4189005507_stravenky červen 2018_FSS MU_,2018-05-30 08:31:43,341569.0,341579,61860476,Sodexo Pass Česká republika a.s.,216224,341569.0
29845,5077879,5472411,Objednávka - stravenky za duben 2018,2018-05-09 10:26:06,11658560.0,11658560,61860476,Sodexo Pass Česká republika a.s.,6963,11658560.0
29846,5672571,6110027,"Předmětem objednávky č. 4289002952 je objednávka stravenek pro zaměstnance VZP ČR za měsíc červen 2018, a to na základě rámcové smlouvy č. 2013-9922-00200 o nákupu a užití stravenek.",2018-07-11 09:59:54,5395621.0,5395621,61860476,Sodexo Pass Česká republika a.s.,41197518,5395621.0
29848,5918023,6377159,"Předmětem objednávky č. 4289003652 je objednávka stravenek pro zaměstnance VZP ČR za měsíc červenec 2018, a to na základě rámcové smlouvy č. 2013-9922-00200 o nákupu a užití stravenek.",2018-08-09 15:29:18,4386450.0,4386450,61860476,Sodexo Pass Česká republika a.s.,41197518,4386450.0
29850,5848739,6302087,objednávka stravenek,2018-08-01 07:49:37,162900.0,,61860476,Sodexo Pass Česká republika a.s.,25171127,162900.0
29854,5382835,5794795,stravenky,2018-06-07 15:52:55,24000.0,,61860476,Sodexo Pass Česká republika a.s.,25997556,24000.0
29856,5026751,5417695,Objednavka_c._4189004909_produkt-stravenka_květen 2018_Sodexo_FSS_MU,2018-05-02 09:02:48,347649.0,347659,61860476,Sodexo Pass Česká republika a.s.,216224,347649.0
29865,5387703,5800211,Objednávka stravenek červen 2018,2018-06-08 10:06:05,252000.0,,61860476,Sodexo Pass Česká republika a.s.,40526551,252000.0
29866,5799015,6246867,Objednávka stravenek,2018-07-25 15:10:17,85000.0,,61860476,Sodexo Pass Česká republika a.s.,96296,85000.0
29867,5879967,6335743,objednávka SODEXO stravenky ,2018-08-06 09:06:28,278040.0,,61860476,Sodexo Pass Česká republika a.s.,64467,278040.0
29868,5763995,6208931,Nákup stravenek červenec 2018,2018-07-23 09:40:29,,80059,61860476,Sodexo Pass Česká republika a.s.,48511005,80059.0
29869,5631403,6064835,objednávka stravenek KoP Benešov,2018-07-03 13:41:18,103386.0,103492,61860476,Sodexo Pass Česká republika a.s.,72496991,103386.0
29870,5718975,6160231,"nákup stravenek, kredit GPC, dobití",2018-07-17 10:32:37,262850.0,275571,61860476,Sodexo Pass Česká republika a.s.,216208,262850.0
29872,4535448,4891704,objednávka stravenek na měsíc březen 2018,2018-03-07 14:31:59,174600.0,174600,61860476,Sodexo Pass Česká republika a.s.,24945,174600.0
29873,4341692,4679120,Objednávka stravenek ,2018-02-13 13:31:05,446670.0,,61860476,Sodexo Pass Česká republika a.s.,7536,446670.0
29874,4027892,4337720,objednávka stravenek leden 2018,2018-01-10 09:59:13,785683.0,78644,61860476,Sodexo Pass Česká republika a.s.,72496991,785683.0
29876,4702036,5070728,objednávka stravenek,2018-03-26 14:19:34,50090.0,50528,61860476,Sodexo Pass Česká republika a.s.,62330373,50090.0
29877,1996922,2152698,objednávka stravenek,2017-06-07 15:33:37,,165445,61860476,Sodexo Pass Česká republika a.s.,583171,165445.0
29880,2269914,2448042,Kupní smlouva - stravenky ,2017-06-30 13:42:07,,763496,61860476,Sodexo Pass Česká republika a.s.,72496991,763496.0
29881,4380668,4722472,stravenky,2018-02-19 08:03:51,720000.0,,61860476,Sodexo Pass Česká republika a.s.,62502565,720000.0
29882,4426976,4772444,objednávka stravenek,2018-02-22 20:08:32,,131125,61860476,Sodexo Pass Česká republika a.s.,47114304,131125.0
29883,3113198,3355226,Objednáváme u Vás stravenky za 9/2017 (AVISme 2017001057),2017-10-06 10:29:48,4715550.0,4715550,61860476,Sodexo Pass Česká republika a.s.,71214011,4715550.0
29884,1255722,1340606,objednávka stravenek (rámcová smlouva PP18/03/04),2017-02-28 09:46:34,1030118.0,1031000,61860476,Sodexo Pass Česká republika a.s.,72496991,1030118.0
29887,4974396,5362360,"Objednávka: 4521011833 stravenky pro zaměstnance 6500 ks á 100,- Kč",2018-04-25 10:40:45,650000.0,,61860476,Sodexo Pass Česká republika a.s.,61989592,650000.0
29888,421649,448997,nákup stravenek,2016-10-24 14:56:56,91100.0,91331,62913671,Up Česká republika s.r.o.,601250,91100.0
29889,601373,640085,Objednávka stravenek,2016-11-23 13:49:59,84000.0,,62913671,Up Česká republika s.r.o.,25270095,84000.0
29890,303337,333377,objednávka stravovacích kupónů (stravenek) - říjen 2016,2016-10-04 13:44:47,,87100,62913671,Up Česká republika s.r.o.,24724,87100.0
29891,2731390,2939570,Objednávka stravenek - PřF MU - září 2017,2017-08-23 06:03:11,793520.0,960160,24745391,Edenred CZ s.r.o.,216224,793520.0
29892,4418840,4763536,Registr smluv - Objednávka_stravenek,2018-02-22 09:30:06,,147186,24745391,Edenred CZ s.r.o.,231142,147186.0
29893,3959560,4262128,"stravenky za 12/2017, 572 ks",2018-01-03 11:39:11,57270.0,57284,24745391,Edenred CZ s.r.o.,75014149,57270.0
29894,4115804,4434100,Zveřejnění smlouvy: Objednávka stravenek č. O/0163/2017/OHS: Volba prezidenta České republiky 2018,2018-01-18 14:05:43,,117000,24745391,Edenred CZ s.r.o.,845451,117000.0
29896,1798126,1939798,Objednávka stravenek,2017-05-15 17:22:44,,32400,24745391,Edenred CZ s.r.o.,231215,32400.0
29897,4987872,5376716,Objednávka stravenek květen 218_OBJ/3350/0010/18,2018-04-26 09:46:30,289120.0,,24745391,Edenred CZ s.r.o.,216224,289120.0
29901,2342874,2525838,stravenky pro zaměstnance na srpen 2017,2017-07-11 13:44:40,,80000,24745391,Edenred CZ s.r.o.,44992785,80000.0
29906,4077448,4391952,Objednávka stravenek prosinec 2017,2018-01-15 16:39:46,57350.0,,24745391,Edenred CZ s.r.o.,297313,57350.0
29907,5192047,5592859,Objednávka stravenek duben 2018 včetně akceptace,2018-05-21 14:26:50,,73105,61860476,Sodexo Pass Česká republika a.s.,71001514,73105.0
29908,5640747,6074779,stravenky pro zaměstnance,2018-07-04 12:16:24,,80000,61860476,Sodexo Pass Česká republika a.s.,27673286,80000.0
29909,5866539,6321387,Objendávka stravenek červen 2018 včetně akceptace,2018-08-02 14:24:56,72950.0,73055,61860476,Sodexo Pass Česká republika a.s.,71001514,72950.0
29910,549969,585401,Objednávka stravenek,2016-11-14 15:03:18,217500.0,217500,61860476,Sodexo Pass Česká republika a.s.,49467352,217500.0
29911,317349,338793,Objednávka stravenek - 6/2016,2016-10-05 10:02:05,104240.0,104240,61860476,Sodexo Pass Česká republika a.s.,78,104240.0
29912,897981,956553,"Nákup stravenek KrP Ostrava, prosinec",2017-01-04 14:39:17,666751.0,667328,61860476,Sodexo Pass Česká republika a.s.,72496991,666751.0
29913,881037,938001,Objednávka stravenek,2017-01-03 07:03:57,173200.0,,61860476,Sodexo Pass Česká republika a.s.,215732,173200.0
29918,1135301,1208745,objednávka-stravenky,2017-02-08 14:35:46,216884.0,217405,61860476,Sodexo Pass Česká republika a.s.,60793716,216884.0
29919,343625,366537,KaM - objednávka 5.000 ks stravenek ,2016-10-10 14:51:09,400000.0,413552,61860476,Sodexo Pass Česká republika a.s.,216208,400000.0
29920,897633,956185,"Nákup stravenek KoP Karviná, prosinec",2017-01-04 14:22:39,,216919,61860476,Sodexo Pass Česká republika a.s.,72496991,216919.0
29922,862885,918449,stravenky,2016-12-29 07:37:27,60510.0,60617,61860476,Sodexo Pass Česká republika a.s.,47114304,60510.0
29923,50689,52777,Objednávka stravenek na srpen 2016,2016-08-02 14:30:45,112000.0,112000,61860476,Sodexo Pass Česká republika a.s.,25020,112000.0
29924,665657,706801,"Nákup stravenek KoP Havířov, srpen",2016-11-29 12:35:39,145520.0,146339,61860476,Sodexo Pass Česká republika a.s.,72496991,145520.0
29925,69589,73533,Objednávka stravenek GŘ 07/2016,2016-08-09 10:24:47,,273431,61860476,Sodexo Pass Česká republika a.s.,72496991,273431.0
29927,768833,817873,Objednávka stravenek,2016-12-13 14:23:10,79500.0,80025,61860476,Sodexo Pass Česká republika a.s.,61894435,79500.0
29928,970789,1034033,stravenky na únor 2017,2017-01-16 14:25:08,,56036,61860476,Sodexo Pass Česká republika a.s.,44992785,56036.0
29929,897913,956485,"Nákup stravenek KoP Bohumín, prosinec",2017-01-04 14:33:48,,50437,61860476,Sodexo Pass Česká republika a.s.,72496991,50437.0
29931,683869,726421,Nákup stravenek pro zaměstnance,2016-12-01 10:46:28,53000.0,53000,61860476,Sodexo Pass Česká republika a.s.,24767,53000.0
29932,392113,417441,objednávka - nákup 2.000 ks stravenek pro zaměstnance,2016-10-18 16:15:01,160000.0,,61860476,Sodexo Pass Česká republika a.s.,49366076,160000.0
29933,555793,591485,Objednávka_stravenky 08/2016_ÚzP v Opavě ,2016-11-15 09:26:00,213250.0,213250,61860476,Sodexo Pass Česká republika a.s.,72080043,213250.0
29935,325641,347785,Objednávka stravenek,2016-10-06 10:26:57,192200.0,192200,61860476,Sodexo Pass Česká republika a.s.,49467352,192200.0
29936,421929,449297,stravenky,2016-10-24 15:09:19,70570.0,70689,61860476,Sodexo Pass Česká republika a.s.,47114304,70570.0
29937,1186989,1264397,Objednáváme u Vás stravenky za měsíc 7/2016 (AVISme 2016000234),2017-02-16 08:44:40,3853500.0,3853500,61860476,Sodexo Pass Česká republika a.s.,71214011,3853500.0
29938,722849,768205,Objednávka stravenek 12/2016 - ÚzP K. Vary (AVISme 2016000962),2016-12-06 15:58:44,119760.0,119760,61860476,Sodexo Pass Česká republika a.s.,72080043,119760.0
29939,518745,981989,Objednávka stravenek ÚzP v Chrudimi 10/2016   (AVISme 2016001693),2017-01-09 10:13:56,104370.0,104370,61860476,Sodexo Pass Česká republika a.s.,72080043,104370.0
29940,305981,326829,Objednávka stravenek za září 2016,2016-10-03 16:05:02,463840.0,463840,61860476,Sodexo Pass Česká republika a.s.,48510190,463840.0
29942,1174365,1250693,"Objednávka_stravenky Gastro Pass na měsíc únor 2017_FÚ, ÚP 1 - 12
 (AVISme 2016002032)",2017-02-14 16:33:11,3460200.0,3460200,61860476,Sodexo Pass Česká republika a.s.,72080043,3460200.0
29944,1113609,1185281,Objednávka_stravenky 02/2017_ÚzP v Trutnově (AVISme 2016001993),2017-02-06 10:19:22,148540.0,148540,61860476,Sodexo Pass Česká republika a.s.,72080043,148540.0
29947,1057657,1125985,"Prodej 1000 ks stravenek, poplatek za službu a doprava.",2017-01-27 09:38:42,78190.0,78860,61860476,Sodexo Pass Česká republika a.s.,72556064,78190.0
29948,918153,977877,"Nákup stravenek KoP Opava, leden",2017-01-06 16:15:05,203786.0,203976,61860476,Sodexo Pass Česká republika a.s.,72496991,203786.0
29949,669109,710377,Objednávka č. 0679005996 - stravenky 9-2016,2016-11-29 15:42:51,,201815,61860476,Sodexo Pass Česká republika a.s.,873195,201815.0
29950,559965,595929,"Objednávka_stravenky Gastro Pass na měsíc září 2016_OHS, OIT, OP ",2016-11-15 13:42:02,67970.0,67970,61860476,Sodexo Pass Česká republika a.s.,72080043,67970.0
29953,4171108,4494196,Objednávka: 4590006437 stravenky na 2/2018 pro RUP a CCA,2018-01-25 11:58:53,264690.0,,61860476,Sodexo Pass Česká republika a.s.,61989592,264690.0
29954,3968268,4271352,Objednávka stravenek na  01/2018,2018-01-04 10:03:45,195059.0,195059,61860476,Sodexo Pass Česká republika a.s.,237108,195059.0
29955,557681,593489,"Objednávka_stravenky Gastro Pass na měsíc listopad 2016_OHS, OIT, OP ",2016-11-15 11:04:23,80920.0,80920,61860476,Sodexo Pass Česká republika a.s.,72080043,80920.0
29957,4241236,4570672,Dodávka stravenek 2/2018,2018-02-01 13:59:05,,79560,61860476,Sodexo Pass Česká republika a.s.,25054,79560.0
29960,4030124,4340140,Kupní smlouva - nákup stravenek ,2018-01-10 11:36:11,737397.0,,61860476,Sodexo Pass Česká republika a.s.,72496991,737397.0
29961,937437,998533,"Nákup stravenek KoP Karviná, leden",2017-01-10 16:02:17,,270617,61860476,Sodexo Pass Česká republika a.s.,72496991,270617.0
29962,4150436,4471868,"Objednávka - 432 ks stravenek v hodnotě 119 Kč, doprava",2018-01-23 14:26:19,,57000,61860476,Sodexo Pass Česká republika a.s.,63754,57000.0
29964,4093016,4409196,Objednávka stravenek prosinec 2017 včetně akceptace,2018-01-17 08:19:14,,59079,61860476,Sodexo Pass Česká republika a.s.,71001514,59079.0
29966,1167473,1242869,Nákup stravenek,2017-02-14 09:08:27,,270000,61860476,Sodexo Pass Česká republika a.s.,24775,270000.0
29968,462665,492513,Objednávka stravenek za říjen 2016,2016-11-01 14:37:01,461280.0,461280,61860476,Sodexo Pass Česká republika a.s.,48510190,461280.0
29969,4712556,5082408,Objednavka_c._4189004286_produkt-stravenka_duben 2018_Sodexo_FSS_MU,2018-03-27 12:02:46,325329.0,325339,61860476,Sodexo Pass Česká republika a.s.,216224,325329.0
29970,3430436,3699284,stravenky pro zaměstnance,2017-11-08 10:35:07,,120000,61860476,Sodexo Pass Česká republika a.s.,27673286,120000.0
29971,3407264,3674416,objednávka stravenek KoP Mladá Boleslav,2017-11-06 16:29:30,112061.0,112174,61860476,Sodexo Pass Česká republika a.s.,72496991,112061.0
29972,3810396,4109408,Kupní smlouva - stravenky,2017-12-15 08:41:22,58275.0,58275,61860476,Sodexo Pass Česká republika a.s.,90450,58275.0
30160,1109933,1181441,Objednávka_nákup stravenek na 2/2017_GFŘ (AVISme 2016001986),2017-02-03 17:59:57,55720.0,55720,61860476,Sodexo Pass Česká republika a.s.,72080043,55720.0
30161,1169809,1245649,Objednávka-stravenky,2017-02-14 11:47:42,50508.0,,61860476,Sodexo Pass Česká republika a.s.,371149,50508.0
30165,1028589,1095137,objednávka stravenek,2017-01-24 10:36:34,141030.0,141246,61860476,Sodexo Pass Česká republika a.s.,277177,141030.0
30166,3730288,4023772,Objednávka + potvrzení objednávky stravenek - prosinec.,2017-12-08 08:58:09,414640.0,414640,61860476,Sodexo Pass Česká republika a.s.,47366630,414640.0
30167,4479048,4829812,stravenky,2018-03-01 09:13:22,91399.0,91692,61860476,Sodexo Pass Česká republika a.s.,523925,91399.0
30170,2859046,3732140,Objednávka stravenek,2017-11-10 12:55:06,,83305,61860476,Sodexo Pass Česká republika a.s.,64343,83305.0
30171,4589884,4950512,Nákup stravenek,2018-03-13 15:57:01,,161825,61860476,Sodexo Pass Česká republika a.s.,830411,161825.0
30173,4897072,5280180,Objednávka - stravenky,2018-04-17 15:23:46,,364961,61860476,Sodexo Pass Česká republika a.s.,67985891,364961.0
